Building components;Building element;Level 3: Material;Unit;Quantity ;Repl (year);GWP [kg CO2 eq] A1-A3;GWP [kg CO2 eq];GHG from KBOB;KBOB ID;GWP [kg CO2 eq] KBOB ID;GHG from KBOB
Floor Structure + Finishing layers;DE06_Geschossdecke / Gang, Stiegenhaus RG / 5kN/m²+4kN;CementMortar;kg;156400;50;29945.01881;0.142452875;0.200140812;4.009;0.269;0.000631095
Floor Structure + Finishing layers;DE06_Geschossdecke / Gang, Stiegenhaus RG / 5kN/m²+4kN;FlowingMortar;kg;7811.058739;50;3821.76199;0.018180686;0.0362294;4.011;0.975;0.200140812
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;lean concrete;kg;1382866.855;50;113153.127;0.538286128;0.388789454;1.001;0.0591;0.0362294
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;ReinforcingSteel;kg;81981.50755;50;33026.22408;0.157110623;0.265978727;6.003;0.682;0.388789454
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;LightweightAggregate;kg;16921.13556;50;21301.91351;0.101336347;0.034371937;4.01;0.427;0.265978727
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;Rockwool;kg;5306.332386;50;5780.234721;0.02749743;0.028524597;10.008;1.13;0.034371937
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;PE;kg;324.5478689;50;655.5614112;0.003118602;0.00146827;4.003;0.951;0.028524597
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;CementMortar;kg;298351.536;50;57123.67235;0.271745742;0.381792318;4.009;0.269;0.00146827
Floor Structure + Finishing layers;DE07_Geschossdecke / Büro / 3kN/m²+3kN;Rubber;kg;5098.901552;20;12315.6845;0.146468823;0.315937361;8.003;5.21;0.381792318
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;lean concrete;kg;147498.6465;50;12069.08171;0.057414403;0.041468864;1.001;0.0591;0.315937361
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;ReinforcingSteel;kg;8744.270174;50;3522.626441;0.016757654;0.028369689;6.003;0.682;0.041468864
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;LightweightAggregate;kg;22213.33685;50;27964.23317;0.133029985;0.045121996;4.01;0.427;0.028369689
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;Rockwool;kg;565.9813463;50;616.528478;0.002932917;0.003042476;10.008;1.13;0.045121996
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;PE;kg;34.61676096;50;69.92316031;0.000332635;0.000156608;4.003;0.951;0.003042476
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;CementMortar;kg;15530.33923;50;2973.505756;0.014145406;0.019873751;4.009;0.269;0.000156608
Floor Structure + Finishing layers;DE08_Geschossdecke / Sozialraum, Teek. RG / 3kN/m²+3kN;FlowingMortar;kg;1938.33583;50;948.3808082;0.004511587;0.008990426;4.011;0.975;0.019873751
Internal walls + finishes;IW01_Tragende Stahlbetonwand / Labors;Acrylic;kg;207.3327219;5;507.830892;0.024158265;0.115398546;15.001;11.7;0.008990426
Internal walls + finishes;IW01_Tragende Stahlbetonwand / Labors;Plaster;kg;760.4893205;50;79.67136064;0.000379008;0.001060004;3.008;0.293;0.115398546
Internal walls + finishes;IW01_Tragende Stahlbetonwand / Labors;lean concrete;kg;537739.4358;50;44000.54743;0.209317099;0.151184057;1.001;0.0591;0.001060004
Internal walls + finishes;IW01_Tragende Stahlbetonwand / Labors;ReinforcingSteel;kg;31879.2004;50;12842.52568;0.06109379;0.10342807;6.003;0.682;0.151184057
Internal walls + finishes;IW01_Tragende Stahlbetonwand / Labors;Plaster;kg;760.4893205;50;79.67136064;0.000379008;0.001060004;3.008;0.293;0.10342807
Internal walls + finishes;IW01_Tragende Stahlbetonwand / Labors;Acrylic;kg;207.3327219;5;507.830892;0.024158265;0.115398546;15.001;11.7;0.001060004
Internal walls + finishes;IW02_Tragende Stahlbetonwand / Stiegenhaus;lean concrete;kg;786818.1205;50;64381.41919;0.306271915;0.221211888;1.001;0.0591;0.115398546
Internal walls + finishes;IW02_Tragende Stahlbetonwand / Stiegenhaus;ReinforcingSteel;kg;46645.51431;50;18791.13051;0.089392182;0.151335525;6.003;0.682;0.221211888
Internal walls + finishes;IW02_Tragende Stahlbetonwand / Stiegenhaus;Plaster;kg;185.4574719;50;19.42913428;9.24273E-05;0.000258499;3.008;0.293;0.151335525
Internal walls + finishes;IW02_Tragende Stahlbetonwand / Stiegenhaus;Acrylic;kg;50.56139699;5;123.8426771;0.005891379;0.028141779;15.001;11.7;0.000258499
Internal walls + finishes;IW03_Tragende Stahlbetonwand / Nebenräume;Acrylic;kg;72.35982146;5;177.2346996;0.008431316;0.040274483;15.001;11.7;0.028141779
Internal walls + finishes;IW03_Tragende Stahlbetonwand / Nebenräume;lean concrete;kg;187672.8826;50;15356.33993;0.073052376;0.052763747;1.001;0.0591;0.040274483
Internal walls + finishes;IW03_Tragende Stahlbetonwand / Nebenräume;ReinforcingSteel;kg;11125.94881;50;4482.084917;0.02132194;0.036096747;6.003;0.682;0.052763747
Internal walls + finishes;IW03_Tragende Stahlbetonwand / Nebenräume;Acrylic;kg;13.42206181;5;32.8753588;0.001563929;0.007470535;15.001;11.7;0.036096747
Internal walls + finishes;IW04_Nicht tragendes Mauerwerk / Labors;Acrylic;kg;4.078562774;5;9.989837365;0.000475231;0.002270072;15.001;11.7;0.007470535
Internal walls + finishes;IW04_Nicht tragendes Mauerwerk / Labors;PlasterBoard;kg;168.75;50;28.86854375;0.000137332;0.000235211;3.008;0.293;0.002270072
Internal walls + finishes;IW04_Nicht tragendes Mauerwerk / Labors;Concrete Block;kg;14335.04576;50;1545.211381;0.007350799;0.028436868;2.006;0.417;0.000235211
Internal walls + finishes;IW04_Nicht tragendes Mauerwerk / Labors;PlasterBoard;kg;168.75;50;28.86854375;0.000137332;0.000235211;3.008;0.293;0.028436868
Internal walls + finishes;IW04_Nicht tragendes Mauerwerk / Labors;Acrylic;kg;4.078562774;5;9.989837365;0.000475231;0.002270072;15.001;11.7;0.000235211
Internal walls + finishes;IW05_Tragende Stahlbetonwand / Stiegenhaus;lean concrete;kg;138472.8556;50;11330.54607;0.05390108;0.038931287;1.001;0.0591;0.002270072
Internal walls + finishes;IW05_Tragende Stahlbetonwand / Stiegenhaus;ReinforcingSteel;kg;8209.187613;50;3307.068603;0.015732214;0.02663368;6.003;0.682;0.038931287
Internal walls + finishes;IW10a_Zwischenwand;Acrylic;kg;156.9383277;5;384.3972635;0.018286345;0.087349719;15.001;11.7;0.02663368
Internal walls + finishes;IW10a_Zwischenwand;Plaster;kg;272.8403484;50;28.58365161;0.000135977;0.000380297;3.008;0.293;0.087349719
Internal walls + finishes;IW10a_Zwischenwand;PlasterBoard;kg;13955.03053;50;2387.326869;0.011356866;0.019451139;3.008;0.293;0.000380297
Internal walls + finishes;IW10a_Zwischenwand;Glass Wool;kg;387.6397368;50;469.0532979;0.002231356;0.002083787;10.001;1.13;0.019451139
Internal walls + finishes;IW10a_Zwischenwand;Galvanized Steel;kg;4694.739889;50;3371.514471;0.016038792;0.078390833;6.011;3.51;0.002083787
Internal walls + finishes;IW10b_Zwischenwand / EI90;Acrylic;kg;122.1585559;5;299.2093475;0.01423383;0.067991775;15.001;11.7;0.078390833
Internal walls + finishes;IW10b_Zwischenwand / EI90;Plaster;kg;212.3750358;50;22.24910674;0.000105842;0.000296018;3.008;0.293;0.067991775
Internal walls + finishes;IW10b_Zwischenwand / EI90;PlasterBoard;kg;12420;50;2124.72482;0.01010763;0.017311546;3.008;0.293;0.000296018
Internal walls + finishes;IW10b_Zwischenwand / EI90;Glass Wool;kg;284.7997718;50;344.6144952;0.001639382;0.001530963;10.001;1.13;0.017311546
Internal walls + finishes;IW10b_Zwischenwand / EI90;Galvanized Steel;kg;3654.318571;50;2624.338779;0.012484367;0.061018306;6.011;3.51;0.001530963
Internal walls + finishes;IW12a_Zwischenwand;Acrylic;kg;954.1623123;5;2337.079713;0.111178332;0.531073643;15.001;11.7;0.061018306
Internal walls + finishes;IW12a_Zwischenwand;Plaster;kg;1658.829819;50;173.7844637;0.000826718;0.00231215;3.008;0.293;0.531073643
Internal walls + finishes;IW12a_Zwischenwand;PlasterBoard;kg;56643.43472;50;9690.153915;0.046097493;0.078952126;3.008;0.293;0.00231215
Internal walls + finishes;IW12a_Zwischenwand;Glass Wool;kg;4984.728477;50;6031.639972;0.028693402;0.026795791;10.001;1.13;0.078952126
Internal walls + finishes;IW12a_Zwischenwand;Galvanized Steel;kg;28543.33887;50;20498.31989;0.097513534;0.476604916;6.011;3.51;0.026795791
Internal walls + finishes;IW12a_Zwischenwand;PlasterBoard;kg;2265.737389;50;387.6061566;0.0018439;0.003158085;3.008;0.293;0.476604916
Internal walls + finishes;IW12a_Zwischenwand;gypsum fiber board;kg;1937.218298;50;2442.419399;0.01161895;0.004948795;3.007;0.537;0.003158085
Internal walls + finishes;IW20_Sanitärwand;Acrylic;kg;18.4028027;5;45.07494826;0.002144282;0.010242747;15.001;11.7;0.004948795
Internal walls + finishes;IW20_Sanitärwand;Plaster;kg;35.14333853;50;3.681731646;1.75145E-05;4.90E-05;3.008;0.293;0.010242747
Internal walls + finishes;IW20_Sanitärwand;PlasterBoard;kg;3594.969475;50;615.0016803;0.002925654;0.005010828;3.008;0.293;4.89843E-05
Internal walls + finishes;IW20_Sanitärwand;Glass Wool;kg;99.86026319;50;120.8332927;0.000574822;0.000536807;10.001;1.13;0.005010828
Internal walls + finishes;IW20_Sanitärwand;Galvanized Steel;kg;1209.416673;50;868.5392402;0.004131769;0.020194341;6.011;3.51;0.000536807
Internal walls + finishes;IW20_Sanitärwand;Plaster;kg;3.514333853;50;0.368173165;1.75145E-06;4.90E-06;3.008;0.293;0.020194341
Internal walls + finishes;IW20_Sanitärwand;Acrylic;kg;15.05683857;10;36.87950312;0.000877206;0.004190215;15.001;11.7;4.89843E-06
Internal walls + finishes;IW21_Sanitärwand;Acrylic;kg;6.10922748;5;14.96365076;0.000711843;0.003400312;15.001;11.7;0.004190215
Internal walls + finishes;IW21_Sanitärwand;Plaster;kg;10.62101132;50;1.112692052;5.29324E-06;1.48E-05;3.008;0.293;0.003400312
Internal walls + finishes;IW21_Sanitärwand;PlasterBoard;kg;585;50;100.0776183;0.000476084;0.000815399;3.008;0.293;1.4804E-05
Internal walls + finishes;IW21_Sanitärwand;Glass Wool;kg;24.375;50;29.49432953;0.000140309;0.00013103;10.001;1.13;0.000815399
Internal walls + finishes;IW21_Sanitärwand;Galvanized Steel;kg;182.754808;50;131.2448601;0.000624351;0.003051565;6.011;3.51;0.00013103
Internal walls + finishes;IW22_Sanitärwand;Acrylic;kg;0.687026916;5;1.682770999;8.00519E-05;0.00038239;15.001;11.7;0.003051565
Internal walls + finishes;IW22_Sanitärwand;Plaster;kg;20.32153498;50;2.128950793;1.01277E-05;2.83E-05;3.008;0.293;0.00038239
Internal walls + finishes;IW22_Sanitärwand;PlasterBoard;kg;1233.620929;50;211.0390504;0.001003944;0.001719475;3.008;0.293;2.83251E-05
Internal walls + finishes;IW22_Sanitärwand;Glass Wool;kg;61.06553726;50;73.89075195;0.000351509;0.000328262;10.001;1.13;0.001719475
Internal walls + finishes;IW22_Sanitärwand;Galvanized Steel;kg;349.6708659;50;251.1151656;0.001194592;0.00583866;6.011;3.51;0.000328262
Internal walls + finishes;IW23_Sanitärwand;Acrylic;kg;411.8570211;10;1008.782968;0.023994647;0.114616982;15.001;11.7;0.00583866
Internal walls + finishes;IW23_Sanitärwand;Plaster;kg;50.85047603;50;5.327262994;2.53426E-05;7.09E-05;3.008;0.293;0.114616982
Internal walls + finishes;IW23_Sanitärwand;PlasterBoard;kg;5111.883522;50;874.5044923;0.004160147;0.007125169;3.008;0.293;7.08776E-05
Internal walls + finishes;IW23_Sanitärwand;Glass Wool;kg;397.9559858;50;481.5362044;0.002290739;0.002139243;10.001;1.13;0.007125169
Internal walls + finishes;IW23_Sanitärwand;Galvanized Steel;kg;874.9796707;50;628.3642314;0.002989221;0.01461005;6.011;3.51;0.002139243
Internal walls + finishes;IW30_WC-Trennwand;MDF;kg;2718;30;2273.094656;0.018022411;0.022411874;7.012;1.04;0.01461005
Internal walls + finishes;VS10a_Vorsatzschale allgemein;Acrylic;kg;77.48939683;5;189.7988372;0.009029011;0.043129534;15.001;11.7;0.022411874
Internal walls + finishes;VS10a_Vorsatzschale allgemein;Plaster;kg;134.7168301;50;14.11337788;6.71394E-05;0.000187774;3.008;0.293;0.043129534
Internal walls + finishes;VS10a_Vorsatzschale allgemein;PlasterBoard;kg;3150;50;538.8794833;0.002563529;0.004390609;3.008;0.293;0.000187774
Internal walls + finishes;VS10a_Vorsatzschale allgemein;Glass Wool;kg;262.5;50;317.6312411;0.001511019;0.001411089;10.001;1.13;0.004390609
Internal walls + finishes;VS10a_Vorsatzschale allgemein;Galvanized Steel;kg;2318.060653;50;1664.708849;0.007919266;0.038706022;6.011;3.51;0.001411089
Internal walls + finishes;VS10b_Vorsatzschale EI90;Acrylic;kg;45.1233085;5;110.5228823;0.005257737;0.025115014;15.001;11.7;0.038706022
Internal walls + finishes;VS10b_Vorsatzschale EI90;Plaster;kg;78.4477533;50;8.218444462;3.90964E-05;0.000109344;3.008;0.293;0.025115014
Internal walls + finishes;VS10b_Vorsatzschale EI90;PlasterBoard;kg;4279.5;50;732.1062694;0.003482738;0.005964956;3.008;0.293;0.000109344
Internal walls + finishes;VS10b_Vorsatzschale EI90;Glass Wool;kg;142.7002282;50;172.6706689;0.00082142;0.000767096;10.001;1.13;0.005964956
Internal walls + finishes;VS10b_Vorsatzschale EI90;Galvanized Steel;kg;1349.843595;50;969.3864455;0.004611514;0.022539132;6.011;3.51;0.000767096
Internal walls + finishes;VS20_Vorsatzschale Sanitär;Acrylic;kg;110.0879272;10;269.6441245;0.006413685;0.030636714;15.001;11.7;0.022539132
Internal walls + finishes;VS20_Vorsatzschale Sanitär;Plaster;kg;231.2551568;50;24.22705026;0.000115252;0.000322334;3.008;0.293;0.030636714
Internal walls + finishes;VS20_Vorsatzschale Sanitär;PlasterBoard;kg;6300;50;1077.758967;0.005127058;0.008781219;3.008;0.293;0.000322334
Internal walls + finishes;VS20_Vorsatzschale Sanitär;Glass Wool;kg;525;50;635.2624822;0.003022037;0.002822178;10.001;1.13;0.008781219
Internal walls + finishes;VS20_Vorsatzschale Sanitär;Galvanized Steel;kg;3979.187152;50;2857.642252;0.013594226;0.066442828;6.011;3.51;0.002822178
Internal walls + finishes;VS22_Vorsatzschale Sanitär;Acrylic;kg;29.95958786;10;73.3815873;0.001745435;0.008337548;15.001;11.7;0.066442828
Internal walls + finishes;VS22_Vorsatzschale Sanitär;Plaster;kg;62.93432318;50;6.593206535;3.13649E-05;8.77E-05;3.008;0.293;0.008337548
Internal walls + finishes;VS22_Vorsatzschale Sanitär;PlasterBoard;kg;1732.5;50;296.3837158;0.001409941;0.002414835;3.008;0.293;8.77206E-05
Internal walls + finishes;VS22_Vorsatzschale Sanitär;Glass Wool;kg;240.625;50;291.161971;0.0013851;0.001293498;10.001;1.13;0.002414835
Internal walls + finishes;VS22_Vorsatzschale Sanitär;Galvanized Steel;kg;1082.905366;50;777.6854948;0.003699565;0.018081908;6.011;3.51;0.001293498
Internal walls + finishes;VS30_Vorsatzschale / Holzverkleidung;timber;kg;3348.875;50;203.0664005;0.000966017;0.00772658;7.003;0.485;0.018081908
Internal walls + finishes;VS30_Vorsatzschale / Holzverkleidung;Rockwool;kg;1320.855365;50;1438.819412;0.006844676;0.007100359;10.008;1.13;0.00772658
Internal walls + finishes;VS30_Vorsatzschale / Holzverkleidung;timber;kg;6697.75;50;406.1328011;0.001932034;0.01545316;7.003;0.485;0.007100359
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;earth;kg;80920;40;6.037184492;3.58997E-05;0.01125974;3.02;0.0234;0.01545316
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;Geotextile;kg;91.39867622;30;90.9445053;0.000721061;0.004021872;9.005;5.55;0.01125974
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;Polyester;kg;1224;30;7358.0675;0.058339022;0.085885543;15.004;8.85;0.004021872
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;PP;kg;236.3515684;30;501.7488595;0.003978156;0.004103911;6.008;2.19;0.085885543
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;Bitumen;kg;4967.571817;30;4480.872656;0.035526954;0.120520509;8.002;3.06;0.004103911
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;EPS;kg;1675.263805;30;6297.300778;0.049928649;0.010187648;4.007;0.767;0.120520509
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;Bitumen;kg;1014.375057;30;545.9374811;0.004328509;0.024610213;8.002;3.06;0.010187648
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;Bitumen;kg;71.08805843;40;31.05060388;0.00018464;0.001293525;8.002;3.06;0.024610213
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;lean concrete;kg;290629.9921;50;23780.80888;0.113128818;0.081709874;1.001;0.0591;0.001293525
Roofing;DA01_Flachdach 1. OG / Extensive Begrünung;ReinforcingSteel;kg;17229.63046;50;6940.951116;0.033019129;0.055899377;6.003;0.682;0.081709874
Roofing;DA02_Flachdach 1. OG / Holzterrasse;timber;kg;1848;45;112.0575442;0.000592305;0.004737485;7.003;0.485;0.055899377
Roofing;DA02_Flachdach 1. OG / Holzterrasse;timber;kg;2975;30;180.3956677;0.001430281;0.011439949;7.003;0.485;0.004737485
Roofing;DA02_Flachdach 1. OG / Holzterrasse;OSB;kg;220.4125;30;94.00356181;0.000745315;0.001073001;7.013;0.614;0.011439949
Roofing;DA02_Flachdach 1. OG / Holzterrasse;Gravel;kg;1585.10545;30;5.946686196;4.71488E-05;0.000168406;3.011;0.0134;0.001073001
Roofing;DA02_Flachdach 1. OG / Holzterrasse;PP;kg;55.98468933;30;118.8494505;0.000942307;0.000972095;6.008;2.19;0.000168406
Roofing;DA02_Flachdach 1. OG / Holzterrasse;Bitumen;kg;1176.670698;30;1061.386076;0.008415284;0.028547741;8.002;3.06;0.000972095
Roofing;DA02_Flachdach 1. OG / Holzterrasse;EPS;kg;396.8203991;30;1491.644122;0.011826619;0.002413152;4.007;0.767;0.028547741
Roofing;DA02_Flachdach 1. OG / Holzterrasse;Bitumen;kg;240.2754203;30;129.3164267;0.001025296;0.005829431;8.002;3.06;0.002413152
Roofing;DA02_Flachdach 1. OG / Holzterrasse;Bitumen;kg;16.83865647;40;7.354968804;4.37358E-05;0.000306398;8.002;3.06;0.005829431
Roofing;DA02_Flachdach 1. OG / Holzterrasse;lean concrete;kg;68841.64099;50;5632.969591;0.026796868;0.01935465;1.001;0.0591;0.000306398
Roofing;DA02_Flachdach 1. OG / Holzterrasse;ReinforcingSteel;kg;4081.18937;50;1644.105832;0.007821254;0.013240907;6.003;0.682;0.01935465
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;Gravel;kg;21450;30;80.47188213;0.000638028;0.002278912;3.011;0.0134;0.013240907
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;PP;kg;65.53392822;30;139.1214536;0.001103035;0.001137904;6.008;2.19;0.002278912
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;Bitumen;kg;1377.373957;30;1242.425379;0.009850668;0.033417093;8.002;3.06;0.001137904
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;EPS;kg;464.5055614;30;1746.072006;0.01384387;0.002824761;4.007;0.767;0.033417093
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;Bitumen;kg;281.2589002;30;151.3737689;0.001200179;0.00682375;8.002;3.06;0.002824761
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;Bitumen;kg;19.71080518;40;8.609496693;5.11958E-05;0.00035866;8.002;3.06;0.00682375
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;lean concrete;kg;80583.87414;50;6593.778214;0.031367576;0.022655949;1.001;0.0591;0.00035866
Roofing;DA03_Flachdach 1. OG / Kies-Randstreifen;ReinforcingSteel;kg;4777.312769;50;1924.53892;0.009155316;0.015499393;6.003;0.682;0.022655949
Roofing;DA04_Flachdach DG / Kies;Gravel;kg;9684.27183;30;36.33154225;0.000288058;0.001028886;3.011;0.0134;0.015499393
Roofing;DA04_Flachdach DG / Kies;PP;kg;285.0341124;30;605.0966439;0.004797557;0.004949215;6.008;2.19;0.001028886
Roofing;DA04_Flachdach DG / Kies;Bitumen;kg;3993.845364;30;3602.54731;0.028563082;0.096896491;8.002;3.06;0.004949215
Roofing;DA04_Flachdach DG / Kies;EPS;kg;2132.566838;30;8016.298547;0.063557859;0.012968609;4.007;0.767;0.096896491
Roofing;DA04_Flachdach DG / Kies;Bitumen;kg;1223.311087;30;658.3870224;0.005220074;0.029679304;8.002;3.06;0.012968609
Roofing;DA04_Flachdach DG / Kies;Bitumen;kg;85.7304302;40;37.44625592;0.000222672;0.001559959;8.002;3.06;0.029679304
Roofing;DA04_Flachdach DG / Kies;lean concrete;kg;350492.5412;50;28679.06398;0.136430541;0.098540075;1.001;0.0591;0.001559959
Roofing;DA04_Flachdach DG / Kies;ReinforcingSteel;kg;20778.50576;50;8370.614394;0.039820248;0.067413258;6.003;0.682;0.098540075
Roofing;DA05_Flachdach über Stiegenhaus / Kies;Gravel;kg;931.426981;30;3.49434416;2.77052E-05;9.90E-05;3.011;0.0134;0.067413258
Roofing;DA05_Flachdach über Stiegenhaus / Kies;Geotextile;kg;10.60132378;30;10.54864454;8.36358E-05;0.000466497;9.005;5.55;9.89576E-05
Roofing;DA05_Flachdach über Stiegenhaus / Kies;Bitumen;kg;384.1254557;30;346.4906628;0.002747179;0.009319442;8.002;3.06;0.000466497
Roofing;DA05_Flachdach über Stiegenhaus / Kies;EPS;kg;161.9280748;30;608.6860996;0.004826016;0.00098472;4.007;0.767;0.009319442
Roofing;DA05_Flachdach über Stiegenhaus / Kies;Bitumen;kg;117.6572666;30;63.32323662;0.000502063;0.002854536;8.002;3.06;0.00098472
Roofing;DA05_Flachdach über Stiegenhaus / Kies;Bitumen;kg;8.245497151;40;3.601556598;2.14164E-05;0.000150036;8.002;3.06;0.002854536
Roofing;DA05_Flachdach über Stiegenhaus / Kies;lean concrete;kg;33710.1452;50;2758.333765;0.013121801;0.00947752;1.001;0.0591;0.000150036
Roofing;DA05_Flachdach über Stiegenhaus / Kies;ReinforcingSteel;kg;1998.463201;50;805.0802612;0.003829886;0.006483763;6.003;0.682;0.00947752
Roofing;DA06_Flachdach EG / Einschritt Haupteingang, Loggia Süd;lean concrete;kg;7014.201289;50;573.9372566;0.002730304;0.001972025;1.001;0.0591;0.006483763
Roofing;DA06_Flachdach EG / Einschritt Haupteingang, Loggia Süd;ReinforcingSteel;kg;415.8280269;50;167.5161876;0.000796899;0.001349102;6.003;0.682;0.001972025
Roofing;DA06_Flachdach EG / Einschritt Haupteingang, Loggia Süd;Gravel;kg;581.4169259;30;2.181245423;1.72942E-05;6.18E-05;3.011;0.0134;0.001349102
Roofing;DA06_Flachdach EG / Einschritt Haupteingang, Loggia Süd;HDPE;kg;11.08972752;30;23.47191798;0.000186099;0.000475678;13.002;5.41;6.17715E-05
