Categories;Family;Type;model;mark;IFC Predefined Type;IfcConstructionType;IfcContainedInHost;IfcContainedInHostGUID;IfcMaterial;IfcName;IfcName [Type];IfcOperationType;IfcPresentationLayer;IfcSpatialContainer;count;Export to IFC As
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 43;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 68.83;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;Technology Laboratory San 67.74;;;;F-03 technique;1;IfcBuildingElementProxy
stairs;;;;;NOTDEFINED;;;;Straight stairs;Stairs;;;stairs, ramps;F-03 technique;1;IfcStair
walls;;;;;;;;;Concrete: 0.25 m;load-bearing wall;;;internally supporting walls;F-03 technique;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.3m;load-bearing wall;;;internally supporting walls;F-03 technique;1;IfcWallStandardCase
Generic Models;;;;;;;;;;B.A;;;water and sewage systems;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;B.A;;;water and sewage systems;F-03 technique;1;IfcBuildingElementProxy
walls;;;;;;;;;"Wood material: 0.015 m; insulation material: 0.22 m; wood material: 0.016 m";non-bearing wall;;;facade cladding;F-03 technique;1;IfcWallStandardCase
walls;;;;;;;;;"Wood material: 0.015 m; insulation material: 0.22 m; wood material: 0.016 m";non-bearing wall;;;facade cladding;F-03 technique;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;facade cladding;;1;IfcOpeningElement
walls;;;;;;;;;"Wood material: 0.015 m; insulation material: 0.22 m; wood material: 0.016 m";non-bearing wall;;;facade cladding;F-03 technique;1;IfcWallStandardCase
Generic Models;;;;;;;;;element staircase;Stairs;;;stairs, ramps;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;element staircase;Stairs;;;stairs, ramps;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;element staircase;Stairs;;;stairs, ramps;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;element staircase;Stairs;;;stairs, ramps;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;;;;water and sewage systems;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;;;;water and sewage systems;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;;;;water and sewage systems;F-03 technique;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;;;;;water and sewage systems;F-03 technique;1;IfcBuildingElementProxy
walls;;;;;;;;;Fire protection board: 0.015 m;non-bearing wall;;;facade cladding;F-03 technique;1;IfcWallStandardCase
walls;;;;;;;;;Fire protection board: 0.015 m;non-bearing wall;;;facade cladding;F-03 technique;1;IfcWallStandardCase
walls;;;;;;;;;Fire protection board: 0.015 m;non-bearing wall;;;facade cladding;F-03 technique;1;IfcWallStandardCase
